Customer_ID,Customer_Name,Total_Sales,Total_Profit,Orders,Avg_Order_Value
MZ-17515,Mary Zewe,13383.976840000001,1454.62114,25,535.3590736000001
MF-17665,Maureen Fritzler,13366.53134,1417.46584,29,460.9148737931034
LD-16855,Lela Donovan,13361.93258,1813.19268,30,445.3977526666667
JR-15670,Jim Radford,13338.0916,-1185.9909,20,666.90458
MS-17530,MaryBeth Skach,13335.04236,2150.45316,25,533.4016944
AB-10600,Ann Blume,13318.6631,905.3607,22,605.3937772727272
JM-15580,Jill Matthias,13295.857,1540.2094,24,553.9940416666667
RH-19495,Rick Hansen,13295.7486,1457.3802999999998,28,474.8481642857143
BK-11260,Berenike Kampe,13294.68736,2389.45496,27,492.39582814814815
TB-21625,Trudy Brown,13266.1971,1867.5211,31,427.94184193548386
PR-18880,Patrick Ryan,13243.62082,1362.8254200000001,29,456.67658
TT-21220,Thomas Thornton,13224.56416,1188.82726,22,601.1165527272727
MK-17905,Michael Kennedy,13202.4489,-139.19499999999994,31,425.88544838709674
AW-10840,Anthony Witt,13200.25552,1444.83202,25,528.0102208000001
JE-15610,Jim Epp,13192.6924,1780.0783000000001,26,507.41124615384615
DW-13540,Don Weiss,13166.414999999999,1471.8722,20,658.32075
MG-17890,Michael Granlund,13162.2489,-977.2979,29,453.87065172413793
JK-16120,Julie Kriz,13134.71664,1594.49924,26,505.18140923076925
LC-17140,Logan Currie,13128.24376,1454.40696,30,437.6081253333333
DN-13690,Duane Noonan,13098.338,711.4184999999999,24,545.7640833333334
BD-11500,Bradley Drucker,13089.8495,2412.359,27,484.80924074074073
JB-15400,Jennifer Braxton,13085.5039,1992.2621,34,384.86776176470585
AB-10150,Aimee Bixby,13057.294600000001,2064.2143,24,544.0539416666667
DA-13450,Dianna Arnett,13035.368260000001,-826.07134,25,521.4147304
AG-10675,Anna Gayman,13023.836000000001,680.7906999999999,21,620.1826666666667
SF-20200,Sarah Foster,13019.6294,2214.168,28,464.9867642857143
MC-17605,Matt Connell,13019.2019,1296.2884999999999,26,500.7385346153846
AG-10300,Aleksandra Gannaway,13013.8762,1845.7666,24,542.2448416666667
SP-20860,Sung Pak,12994.59246,1688.54506,26,499.7920176923077
LT-17110,Liz Thompson,12986.77316,1382.28416,26,499.4912753846154
AT-10735,Annie Thurman,12984.1049,2516.7079,29,447.7277551724138
JC-15385,Jenna Caffey,12978.930919999999,2086.79732,25,519.1572368
BF-11215,Benjamin Farhat,12968.9385,878.9097999999999,27,480.33105555555557
SB-20170,Sarah Bern,12950.934,2342.8998,15,863.3956
RD-19660,Robert Dilbeck,12947.9651,3171.6951,21,616.5697666666666
LC-17050,Liz Carlisle,12933.87382,1150.04782,23,562.34234
SJ-20500,Shirley Jackson,12930.791,1547.2313,26,497.3381153846154
MP-17470,Mark Packer,12928.8028,2231.3581,28,461.7429571428571
KE-16420,Katrina Edelman,12928.68672,1186.15542,31,417.0544103225806
GH-14665,Greg Hansen,12921.45162,1877.94062,29,445.5672972413793
CW-11905,Carl Weiss,12917.6316,2635.8494,25,516.705264
DV-13465,Dianna Vittorini,12910.87688,2167.68258,20,645.543844
JL-15130,Jack Lebron,12908.49914,967.8775400000001,28,461.0178264285714
GG-14650,Greg Guthrie,12902.96276,1491.59126,28,460.82009857142856
TH-21235,Tiffany House,12896.252,1106.72,26,496.0096923076923
PM-18940,Paul MacIntyre,12893.5944,926.3291999999999,23,560.5910608695652
MN-17935,Michael Nguyen,12870.93412,1517.15082,21,612.9016247619047
LF-17185,Luke Foster,12864.7205,-3700.1955000000003,22,584.7600227272727
SH-20395,Shahid Hopkins,12849.17384,1112.06294,33,389.3689042424242
NP-18670,Nora Paige,12839.01426,2741.60246,19,675.737592631579
ES-14020,Erica Smith,12827.272939999999,2761.38844,32,400.85227937499997
PW-19030,Pauline Webber,12810.05846,2322.39936,31,413.2276922580645
TH-21550,Tracy Hopkins,12808.9063,-709.5375000000001,26,492.65024230769234
JG-15115,Jack Garza,12801.82588,1161.64098,19,673.7803094736843
EH-14185,Evan Henry,12800.51382,1241.8905200000002,29,441.39702827586206
CC-12685,Craig Carroll,12798.5442,693.6283,20,639.9272100000001
JK-15625,Jim Karlsson,12754.4081,2805.6486,27,472.3854851851852
SN-20560,Skye Norling,12738.710000000001,-2527.1245000000004,25,509.5484
JG-15310,Jason Gross,12733.7039,2095.9115,24,530.5709958333333
AC-10615,Ann Chong,12729.72448,1160.67578,29,438.9560165517242
SR-20425,Sharelle Roach,12721.24894,-2544.72646,19,669.5394178947369
HM-14980,Henry MacAllister,12718.7916,1044.7111,29,438.5790206896552
MG-17650,Matthew Grinstein,12717.26968,2178.17168,21,605.5842704761905
CB-12415,Christy Brittain,12705.54736,2271.89566,23,552.4151026086956
SN-20710,Steve Nguyen,12703.94056,2295.45126,24,529.3308566666666
LB-16735,Larry Blacks,12686.03922,1566.24192,29,437.4496282758621
JK-15640,Jim Kriz,12637.4495,2651.1058000000003,26,486.05575000000005
AH-10195,Alan Haines,12628.19178,158.90887999999995,25,505.12767119999995
AS-10045,Aaron Smayling,12596.2944,660.9177999999999,28,449.8676571428572
JR-16210,Justin Ritter,12589.959,1221.946,21,599.5218571428571
BP-11230,Benjamin Patterson,12573.6136,467.92410000000024,23,546.678852173913
DJ-13630,Doug Jacobs,12560.130000000001,2205.8764,27,465.19000000000005
PV-18985,Paul Van Hugh,12540.661,2531.1434,28,447.88075
CJ-11875,Carl Jackson,12538.83296,1857.24496,23,545.1666504347826
JH-15910,Jonathan Howell,12532.7177,1635.3962000000001,32,391.647428125
CS-12250,Chris Selesnick,12496.1053,2210.8319,30,416.5368433333333
GA-14515,George Ashbrook,12488.67232,1108.47532,24,520.3613466666667
BP-11290,Beth Paige,12448.89978,1858.82908,29,429.27240620689656
TP-21565,Tracy Poddar,12429.8013,1650.49,30,414.32671
EB-13705,Ed Braxton,12382.284099999999,894.0075999999999,30,412.7428033333333
BO-11425,Bobby Odegard,12356.58552,1904.89772,21,588.4088342857143
KD-16615,Ken Dana,12348.44362,1720.54552,24,514.5184841666667
DB-12910,Daniel Byrd,12338.2837,781.9895,27,456.97347037037036
NM-18520,Neoma Murray,12328.606,2631.0495,27,456.61503703703704
JB-15925,Joni Blumstein,12325.28696,1649.1341599999998,19,648.6993136842106
EJ-14155,Eva Jacobs,12324.8446,1975.1191,23,535.8628086956522
TG-21310,Toby Gnade,12305.231600000001,2742.92,32,384.53848750000003
Co-12640,Corey-Lock,12279.23076,1295.1629599999999,25,491.1692304
CC-12145,Charles Crestani,12190.6666,1471.9290999999998,24,507.9444416666667
SS-20590,Sonia Sunley,12181.4264,2015.9465,26,468.51640000000003
DW-13585,Dorothy Wardle,12143.0436,821.8130000000001,37,328.1903675675676
RF-19735,Roland Fjeld,12139.0877,824.7584999999999,23,527.7864217391304
EM-14065,Erin Mull,12108.30958,3017.73418,17,712.2535047058823
LH-16900,Lena Hernandez,12098.37728,995.39798,29,417.18542344827586
DO-13645,Doug O'Connell,12083.48092,1997.83252,25,483.3392368
PB-18805,Patrick Bzostek,12075.39774,1479.57744,19,635.5472494736842
RE-19405,Ricardo Emerson,12073.09218,2356.00718,21,574.9091514285714
KL-16555,Kelly Lampkin,12064.3877,580.9184,26,464.0149115384615
ND-18460,Neil Ducich,12061.44172,2197.4235200000003,22,548.247350909091
MH-18115,Mick Hernandez,12017.105,1250.6666,26,462.19634615384615
GM-14680,Greg Matthias,12010.60944,-1804.82206,31,387.4390141935484
VF-21715,Vicky Freymann,12000.133,21.390999999999924,24,500.00554166666666
CM-12445,Chuck Magee,11971.70808,1188.12768,25,478.8683232
PF-19225,Phillip Flathmann,11915.1997,1613.6235,30,397.1733233333333
Dl-13600,Dorris liebe,11912.7634,1722.9402,20,595.63817
BW-11200,Ben Wallace,11862.36908,1567.88038,29,409.0472096551724
CD-11980,Carol Darley,11848.16246,1648.43926,23,515.1374982608695
TB-21250,Tim Brockman,11830.0907,2409.6902,28,422.5032392857143
LC-16960,Lindsay Castell,11812.0975,1365.9817,22,536.9135227272727
JH-15430,Jennifer Halladay,11806.1963,1477.1982,31,380.84504193548383
IL-15100,Ivan Liston,11802.69376,1244.23476,25,472.1077504
MS-17830,Melanie Seite,11783.3973,1765.3905,26,453.2075884615385
NP-18325,Naresj Patel,11778.491,1772.79,25,471.13964
RR-19315,Ralph Ritter,11765.04038,2304.38338,21,560.2400180952382
MH-18025,Michelle Huthwaite,11753.7025,1010.9377,19,618.6159210526315
RA-19945,Ryan Akin,11696.0283,678.9608,23,508.5229695652174
DB-13270,Deborah Brumfield,11690.3695,1420.4588999999999,25,467.61478000000005
CB-12025,Cassandra Brandow,11685.3186,-98.73150000000001,25,467.41274400000003
MC-17275,Marc Crier,11680.0495,1463.0789,34,343.5308676470588
MH-17785,Maya Herman,11676.13204,1185.0254400000001,26,449.08200153846155
LC-16930,Linda Cazamias,11660.69496,1932.34496,26,448.4882676923077
GB-14530,George Bell,11657.753,560.6201000000001,25,466.31012000000004
AB-10165,Alan Barnes,11649.265,2329.47,29,401.6987931034483
DS-13030,Darrin Sayre,11644.2965,1068.3454,26,447.8575576923077
VP-21730,Victor Preis,11629.269,2741.2058,29,401.009275862069
RB-19435,Richard Bierner,11618.07552,605.4394199999999,28,414.9312685714286
RH-19510,Rick Huthwaite,11599.392960000001,1800.99646,25,463.97571840000006
GZ-14545,George Zrebassa,11593.7308,2645.2998000000002,24,483.07211666666666
SM-20950,Suzanne McNair,11552.77814,1009.44034,29,398.37166
CS-12505,Cindy Stewart,11535.2464,-6437.3681,16,720.9529
CC-12100,Chad Cunningham,11500.12324,2384.25944,25,460.0049296
NK-18490,Neil Knudson,11483.193,2309.4927,24,478.46637499999997
LD-17005,Lisa DeCherney,11461.65464,1252.64204,27,424.50572740740745
DB-13660,Duane Benoit,11397.064840000001,1267.33634,20,569.853242
EA-14035,Erin Ashbrook,11387.06772,867.1721200000001,31,367.3247651612903
CM-12235,Chris McAfee,11377.591,1953.9977000000001,22,517.1632272727273
CM-12190,Charlotte Melton,11375.05222,598.4815199999999,25,455.00208879999997
PN-18775,Parhena Norris,11370.46522,1729.75282,33,344.5595521212121
DL-12925,Daniel Lacy,11364.6808,1411.794,21,541.1752761904762
NP-18685,Nora Pelletier,11363.4332,308.2669,30,378.78110666666663
BS-11590,Brendan Sweed,11358.58602,1783.45872,23,493.85156608695655
MC-18100,Mick Crebagga,11353.7466,130.70980000000006,33,344.0529272727273
BT-11395,Bill Tyler,11347.529,2743.9623,24,472.81370833333335
SC-20800,Stuart Calhoun,11321.2786,1354.1978000000001,24,471.71994166666667
LL-16840,Lauren Leatherbury,11287.78406,264.59786,26,434.14554076923076
SG-20890,Susan Gilcrest,11260.30386,240.30055999999993,22,511.8319936363636
LO-17170,Lori Olson,11256.3236,2319.7048,28,402.01155714285716
BD-11635,Brian Derr,11230.6983,1303.6163,25,449.227932
RW-19690,Robert Waldorf,11200.142,2312.2563,25,448.00568
XP-21865,Xylona Preis,11187.1526,1239.5746,27,414.33898518518515
DL-12865,Dan Lawera,11185.7181,280.3310000000001,34,328.9917088235294
MM-18055,Michelle Moray,11163.587,1901.2817,25,446.54348
KD-16345,Katherine Ducich,11157.0404,2363.1306,15,743.8026933333333
RM-19675,Robert Marley,11151.9605,2810.5083,19,586.9452894736842
HR-14770,Hallie Redmond,11126.929,1182.9004,18,618.1627222222222
CH-12070,Cathy Hwang,11122.55656,1493.42166,21,529.6455504761905
CS-12490,Cindy Schnelling,11110.4965,-422.25810000000007,30,370.3498833333333
AJ-10945,Ashley Jarboe,11087.024,1567.6392,29,382.3111724137931
JC-16105,Julie Creighton,11079.10488,712.31408,28,395.6823171428572
NC-18535,Nick Crebassa,11054.378,1414.977,22,502.4717272727273
RP-19855,Roy Phan,11043.0844,428.40520000000004,27,409.00312592592593
MH-17620,Matt Hagelstein,11038.31378,106.88497999999994,20,551.915689
NR-18550,Nick Radford,10993.42058,1206.92478,26,422.82386846153844
CS-12130,Chad Sievert,10981.231,641.4549,22,499.1468636363636
RB-19570,Rob Beeghly,10961.631,1646.1128999999999,25,438.46524
SK-19990,Sally Knutson,10932.97152,2320.05582,19,575.4195536842104
TP-21415,Tom Prescott,10926.72382,-120.96077999999996,22,496.6692645454545
MT-18070,Michelle Tran,10920.3999,1203.5738000000001,24,455.0166625
JK-15205,Jamie Kunitz,10917.0012,2359.5622,24,454.87505000000004
JP-15460,Jennifer Patt,10916.36982,1639.94132,26,419.8603776923077
ND-18370,Natalie DeCherney,10913.15082,1970.27732,23,474.4848182608696
RD-19720,Roger Demir,10902.5255,1897.1189,30,363.41751666666664
SH-19975,Sally Hughsby,10893.50994,987.22444,29,375.63827379310345
EM-14095,Eudokia Martin,10889.6997,1684.9539,17,640.5705705882352
BS-11800,Bryan Spruell,10887.2118,1851.8634,21,518.4386571428571
BD-11725,Bruce Degenhardt,10877.827,1574.1361000000002,30,362.5942333333333
PO-19195,Phillina Ober,10872.01088,-1667.6880199999998,21,517.7148038095238
FC-14245,Frank Carlisle,10867.8088,2492.323,23,472.51342608695654
MA-17560,Matt Abelman,10813.79188,784.07748,24,450.5746616666667
GP-14740,Guy Phonely,10793.729,377.67660000000006,25,431.74915999999996
AB-10255,Alejandro Ballentine,10786.7164,-43.23810000000013,31,347.95859354838706
KM-16660,Khloe Miller,10785.2626,888.3437,29,371.9056068965517
SG-20080,Sandra Glassco,10774.5034,2551.8004,17,633.7943176470588
LS-17245,Lynn Smith,10758.988000000001,1878.1804,24,448.2911666666667
GB-14575,Giulietta Baptist,10748.99238,1621.01368,24,447.8746825
SG-20470,Sheri Gordon,10730.2773,1471.3288,28,383.22418928571426
BG-11695,Brooke Gillingham,10723.32038,568.96988,19,564.3852831578947
TC-21475,Tony Chapman,10722.52656,1181.26456,29,369.7422951724138
PC-18745,Pamela Coakley,10693.49644,-904.33256,21,509.2141161904762
CA-12055,Cathy Armstrong,10691.028,1738.3699,22,485.9558181818182
TB-21190,Thomas Brumley,10686.47152,1872.82132,17,628.6159717647058
RE-19450,Richard Eichhorn,10660.48524,1501.18864,18,592.24918
FH-14350,Fred Harton,10654.52882,2959.86382,20,532.726441
JW-15955,Joni Wasserman,10640.8287,624.7968000000001,30,354.69429
AG-10270,Alejandro Grove,10637.40422,2151.99612,25,425.4961688
NF-18475,Neil Französisch,10630.9149,2633.7607,22,483.2234045454545
AC-10420,Alyssa Crouse,10607.6947,206.48050000000003,24,441.98727916666667
NL-18310,Nancy Lomonaco,10587.3308,-593.2811,25,423.493232
JC-15775,John Castell,10582.78504,1820.4692400000001,25,423.3114016
SC-20020,Sam Craven,10579.47,1231.5156,34,311.16088235294114
LS-17230,Lycoris Saunders,10577.17148,1946.69668,24,440.71547833333335
MV-17485,Mark Van Huff,10563.3673,1650.8831,27,391.2358259259259
SJ-20125,Sanjit Jacobs,10562.092,1463.3749,30,352.0697333333334
CS-11860,Cari Schnelling,10555.92482,970.34032,21,502.6630866666667
ME-18010,Michelle Ellison,10547.63192,639.3183200000001,27,390.65303407407407
NF-18595,Nicole Fjeld,10535.301519999999,1438.95262,22,478.8773418181818
LW-17215,Luke Weiss,10529.49144,994.55854,24,438.72881
GM-14455,Gary Mitchum,10523.649,3106.2264,17,619.0381764705882
EL-13735,Ed Ludwig,10515.862000000001,1142.5974,23,457.21139130434784
TZ-21580,Tracy Zic,10455.5278,194.9604999999999,19,550.2909368421052
JS-15880,John Stevenson,10443.1001,1471.0499,20,522.155005
JO-15145,Jack O'Briant,10440.976,2280.9515,23,453.9554782608696
LE-16810,Laurel Elliston,10429.2537,1737.1186,24,434.5522375
LS-16945,Linda Southworth,10420.11776,-86.50593999999997,20,521.0058879999999
IG-15085,Ivan Gibson,10383.13098,657.49518,25,415.3252392
SP-20650,Stephanie Phelps,10377.86844,1739.28064,24,432.411185
EH-14005,Erica Hernandez,10374.9381,285.64729999999986,28,370.5335035714285
BM-11575,Brendan Murry,10351.33308,-189.53732000000002,25,414.0533232
BT-11305,Beth Thompson,10321.82,908.1758,24,430.0758333333333
MO-17500,Mary O'Rourke,10314.4082,573.4589,24,429.7670083333333
KB-16600,Ken Brennan,10295.9567,887.3471,25,411.838268
DP-13390,Dennis Pardue,10282.7912,2369.829,27,380.8441185185185
VS-21820,Vivek Sundaresam,10275.775,1460.0846999999999,15,685.0516666666666
BN-11515,Bradley Nguyen,10272.22552,2018.69692,23,446.6185008695652
JD-15790,John Dryer,10267.74976,-293.68474000000003,24,427.8229066666667
DF-13135,David Flashing,10240.3839,474.0002,18,568.9102166666667
AW-10930,Arthur Wiediger,10230.95856,2585.88196,22,465.0435709090909
CS-12400,Christopher Schild,10221.36436,1373.06256,23,444.4071460869565
BF-11020,Barry Französisch,10201.2813,1133.2553,24,425.05338750000004
JK-15370,Jay Kimmel,10189.51404,1813.49584,27,377.3894088888889
BD-11770,Bryan Davis,10168.32526,2397.81426,26,391.08943307692306
JP-16135,Julie Prescott,10163.5086,2036.0102,34,298.92672352941173
BF-11080,Bart Folk,10134.5617,1187.5689,21,482.5981761904762
SG-20605,Speros Goranitis,10128.53856,1329.60556,32,316.51683
TB-21280,Toby Braunhardt,10127.01266,1054.4293599999999,26,389.50048692307695
MC-17590,Matt Collister,10118.84168,1337.60878,25,404.7536672
DE-13255,Deanra Eno,10085.789999999999,1657.8874,22,458.44499999999994
MK-18160,Mike Kennedy,10043.3188,317.56059999999997,20,502.16594
TR-21325,Toby Ritter,10033.18706,1767.02946,22,456.0539572727273
DB-13615,Doug Bickford,10031.4568,1995.248,28,358.26631428571426
MA-17995,Michelle Arnett,10006.45034,889.31854,22,454.8386518181818
LW-16825,Laurel Workman,9990.855239999999,982.0109399999999,20,499.5427619999999
KH-16360,Katherine Hughes,9983.5094,1542.2225,28,356.55390714285716
MH-17455,Mark Hamilton,9974.27472,155.89602000000005,27,369.4175822222222
CC-12670,Craig Carreira,9969.0279,-549.5837,28,356.0367107142857
VB-21745,Victoria Brennan,9961.05,717.7338,21,474.33571428571423
FP-14320,Frank Preis,9939.0502,840.6415000000001,29,342.72586896551724
CK-12325,Christine Kargatis,9927.89832,849.51822,27,367.6999377777778
AH-10120,Adrian Hane,9927.83588,1705.1372800000001,22,451.26526727272727
VG-21790,Vivek Gonzalez,9908.6065,-411.8667,27,366.98542592592594
HE-14800,Harold Engle,9902.49522,1570.14602,27,366.7590822222223
KB-16240,Karen Bern,9900.698,1801.5406,27,366.6925185185185
SC-20845,Sung Chung,9898.62502,1435.03872,24,412.44270916666665
LC-16870,Lena Cacioppo,9859.89236,1048.34726,21,469.5186838095238
PM-19135,Peter McVee,9857.6599,648.8516,22,448.07545000000005
AG-10765,Anthony Garverick,9824.7795,1250.5845,27,363.88072222222223
AS-10630,Ann Steele,9815.9395,3194.3633999999997,19,516.6283947368421
CV-12805,Cynthia Voltz,9764.1306,1737.4445,20,488.20653000000004
HA-14920,Helen Andreada,9740.3981,1457.3646,25,389.615924
HF-14995,Herbert Flentye,9712.8699,-474.8709,28,346.8882107142857
JJ-15445,Jennifer Jackson,9696.8474,1054.3552,19,510.3603894736842
DW-13195,David Wiener,9689.3171,1623.3823,26,372.6660423076923
CM-11935,Carlos Meador,9689.0124,2081.088,18,538.2784666666666
SC-20575,Sonia Cooley,9685.4243,896.3616,33,293.4977060606061
HZ-14950,Henia Zydlo,9656.4048,1003.4369,22,438.9274909090909
NB-18655,Nona Balk,9647.2046,1537.0685,22,438.50929999999994
DM-13525,Don Miller,9640.38168,-925.5615199999999,19,507.3885094736842
AZ-10750,Annie Zypern,9639.801,1606.5633,18,535.5445
HR-14830,Harold Ryan,9637.15436,1517.87776,21,458.9121123809524
BF-11275,Beth Fritzler,9578.59864,565.06884,23,416.4608104347826
JR-15700,Jocasta Rupert,9568.31976,815.8547599999999,18,531.57332
EB-13930,Eric Barreto,9533.9519,1385.4761,18,529.6639944444445
TS-21430,Tom Stivers,9532.9166,553.0183,22,433.31439090909095
TS-21655,Trudy Schmidt,9525.457199999999,952.4495000000001,24,396.89404999999994
ZD-21925,Zuschuss Donatelli,9479.3444,-276.6789,20,473.96722
PC-19000,Pauline Chand,9474.0653,519.6209,18,526.3369611111111
AR-10570,Anemone Ratner,9445.64932,1584.83232,18,524.7582955555556
PH-18790,Patricia Hirasaki,9435.5663,2390.0760999999998,19,496.60875263157897
RW-19630,Rob Williams,9425.9243,1999.6208,26,362.53555
DB-13555,Dorothy Badders,9415.2204,943.0146,22,427.96456363636366
TN-21040,Tanja Norvell,9410.26404,-732.4921599999999,29,324.49186344827586
FG-14260,Frank Gastineau,9396.5055,1158.0512,18,522.0280833333333
SC-20260,Scott Cohen,9366.1924,1265.5528,26,360.23816923076924
BD-11560,Brendan Dodson,9356.77974,1909.86374,19,492.46209157894737
JS-15595,Jill Stevenson,9334.6385,562.5654999999999,18,518.5910277777778
KC-16255,Karen Carlisle,9321.9643,2139.712,27,345.25793703703704
DC-12850,Dan Campbell,9307.3655,-659.5637999999999,29,320.94363793103446
RD-19930,Russell D'Ascenzo,9293.58832,683.3937199999999,22,422.4358327272728
RB-19705,Roger Barcio,9288.0836,2069.0791,16,580.505225
NG-18355,Nat Gilpin,9262.72936,1826.70286,21,441.08235047619047
KW-16570,Kelly Williams,9256.0553,2191.5663,34,272.2369205882353
NC-18415,Nathan Cano,9255.794,-771.6432000000002,19,487.14705263157896
LM-17065,Liz MacKendrick,9249.383,393.471,18,513.8546111111111
DK-13225,Dean Katz,9246.4686,898.324,29,318.8437448275862
CS-12355,Christine Sundaresam,9240.896999999999,-115.63180000000001,31,298.0934516129032
JF-15490,Jeremy Farry,9234.53286,1048.31756,30,307.81776199999996
PJ-19015,Pauline Johnson,9230.87916,1212.8130600000002,22,419.5854163636364
TB-21355,Todd Boyes,9205.113,1093.992,20,460.25564999999995
BD-11605,Brian Dahlen,9202.66214,1201.1774400000002,19,484.35063894736845
DB-12970,Darren Budd,9166.2092,463.2449,11,833.2917454545454
AH-10585,Angele Hood,9125.8911,1458.3500999999999,22,414.81323181818186
LW-16990,Lindsay Williams,9111.8495,1335.3454,23,396.1673695652174
BB-10990,Barry Blumstein,9064.5327,177.0666,30,302.15109
CV-12295,Christina VanderZanden,9042.26818,1126.4462800000001,20,452.11340899999993
BW-1065,Barry Weirich,9027.48,3341.34,5,1805.4959999999999
AS-10240,Alan Shonely,9006.66636,630.38416,31,290.53762451612903
EJ-13720,Ed Jacobs,8969.44,1012.9436,22,407.7018181818182
AR-10405,Allen Rosenblatt,8956.82078,-583.48182,22,407.1282172727273
RH-19555,Ritsa Hightower,8944.311,293.0046999999999,21,425.91957142857143
GR-14560,Georgia Rosenberg,8895.05754,1030.99074,24,370.6273975
TC-21535,Tracy Collins,8888.0601,1738.6551,30,296.26867000000004
AJ-10795,Anthony Johnson,8887.077,1861.0924,22,403.9580454545454
BT-11485,Brad Thomas,8878.05054,1170.75394,29,306.13967379310344
GA-14725,Guy Armstrong,8817.5455,1012.2714000000001,24,367.3977291666667
EH-13990,Erica Hackney,8807.0846,1552.3205,26,338.7340230769231
FC-14335,Fred Chung,8770.73964,1329.92624,23,381.3365060869565
RH-9555,Ritsa Hightower,8753.469,1709.799,8,1094.183625
DD-13570,Dorothy Dickinson,8741.4648,959.7672,24,364.22769999999997
CR-12580,Clay Rozendal,8700.3125,818.0318,20,435.015625
JD-16015,Joy Daniels,8690.6293,-29.400199999999987,24,362.10955416666667
ML-18040,Michelle Lonsdale,8677.599,1646.9332,19,456.7157368421053
LS-16975,Lindsay Shagiari,8646.9157,1737.8783999999998,22,393.0416227272727
AJ-10960,Astrea Jones,8633.59348,1518.67198,17,507.85844
JL-15505,Jeremy Lonsdale,8631.695,644.2673,22,392.3497727272727
AH-10465,Amy Hunt,8547.83068,611.88898,20,427.391534
MC-18130,Mike Caudle,8532.703,717.1614999999999,23,370.9870869565217
MS-17710,Maurice Satty,8500.63026,1057.94306,26,326.9473176923077
JL-15850,John Lucas,8497.68,988.2486,22,386.2581818181818
EB-13750,Edward Becker,8489.991,1368.5910000000001,20,424.49955
AG-10525,Andy Gerbode,8468.963,36.033699999999996,20,423.44815
AG-10390,Allen Goldenen,8453.0096,995.7429999999999,19,444.89524210526315
TB-21595,Troy Blackwell,8437.989,1219.0209,26,324.53803846153846
BW-11065,Barry Weirich,8409.0559,354.0633,18,467.1697722222222
CM-12715,Craig Molinari,8392.5789,915.3873,19,441.71467894736844
PT-19090,Pete Takahito,8370.783,216.6702,25,334.83132
AI-10855,Arianne Irving,8358.6023,1612.7634,22,379.9364681818182
JE-16165,Justin Ellison,8352.71836,1839.80796,20,417.63591800000006
BP-11095,Bart Pistole,8327.8696,599.4307,32,260.245925
BT-11440,Bobby Trafton,8263.9755,290.9339,21,393.5226428571429
LT-7110,Liz Thompson,8234.994,1764.144,6,1372.499
PO-9195,Phillina Ober,8227.356,641.586,8,1028.4195
JF-5415,Jennifer Ferguson,8227.02,1270.2,11,747.9109090909092
LH-17020,Lisa Hazard,8189.785800000001,1040.3469,18,454.98810000000003
BF-10975,Barbara Fisher,8104.7792,1217.0095999999999,22,368.39905454545453
PB-19105,Peter Bühler,8087.781,1615.6467,16,505.4863125
SH-9975,Sally Hughsby,8058.147,808.137,8,1007.268375
AR-10540,Andy Reiter,7983.9505,3050.9132999999997,15,532.2633666666667
LH-16750,Larry Hughes,7945.0902,597.0119000000001,22,361.1404636363636
MH-17440,Mark Haberlin,7945.0458,771.4384,25,317.801832
RC-19825,Roy Collins,7916.6733,737.7456999999999,25,316.66693200000003
CC-12550,Clay Cheatham,7908.65034,1167.45894,25,316.3460136
PB-19150,Philip Brown,7907.2555600000005,460.19616,33,239.61380484848488
RC-19960,Ryan Crowe,7897.8691,1758.0904,22,358.99405
BD-11620,Brian DeCherney,7849.0000199999995,448.50692000000004,25,313.9600008
ME-17725,Max Engle,7839.8866,323.4762,28,279.99595
EH-13945,Eric Hoffmann,7832.68602,1551.0848199999998,27,290.0994822222222
JM-16195,Justin MacKendrick,7825.5646,1314.3129999999999,25,313.022584
DH-13675,Duane Huffman,7817.3085,842.9995,17,459.84167647058825
KM-16225,Kalyca Meade,7754.5516,227.23930000000004,18,430.8084222222222
SV-10815,Stuart Van,7728.912,-537.1379999999999,9,858.768
JD-16060,Julia Dunbar,7683.04096,-24.026939999999986,19,404.37057684210527
SC-20440,Shaun Chance,7677.43526,890.45836,25,307.0974104
LP-17080,Liz Pelletier,7631.9895,-261.9352,24,317.99956249999997
SS-20515,Shirley Schmidt,7480.62162,285.96611999999993,19,393.71692736842107
BO-11350,Bill Overfelt,7476.2546999999995,555.1937,20,373.812735
SU-20665,Stephanie Ulpright,7442.46,-54.43210000000001,23,323.58521739130435
SF-20065,Sandra Flanagan,7395.746,1073.6423,21,352.17838095238096
JF-15355,Jay Fein,7343.566,1016.6709999999999,22,333.79845454545455
HP-14815,Harold Pawlan,7321.4395,636.2192,24,305.05997916666666
CC-12220,Chris Cortes,7308.7328,1315.8066,32,228.3979
AS-10135,Adrian Shami,7307.2442,750.2938,19,384.5918
PK-18910,Paul Knutson,7282.58156,319.16456000000005,16,455.1613475
TB-11250,Tim Brockman,7270.836,656.016,15,484.7224
KH-16630,Ken Heidel,7220.70456,1205.66716,27,267.4335022222222
LC-7050,Liz Carlisle,7193.652,1697.562,7,1027.6645714285714
PW-19240,Pierre Wener,7186.1398,1837.4188000000001,24,299.42249166666664
JW-5220,Jane Waco,7184.724,2150.694,6,1197.454
CA-12310,Christine Abelman,7166.23086,727.92866,21,341.24908857142856
MM-18280,Muhammed MacIntyre,7134.304,1877.0716,25,285.37216
JO-15280,Jas O'Carroll,7123.5651,1203.0993,21,339.2173857142857
DW-3480,Dianna Wilson,7118.106000000001,1713.396,12,593.1755
RD-19810,Ross DeVincentis,7091.09996,1417.27646,30,236.36999866666665
